id,sumodb_id,nsk_id,ring_name,current_rank,height,weight,total_wins,total_losses,total_matches,rank_group,age,win_rate,debut_year,tenure,ichimon
5405,2751,0,Kotomiyama Hitoshi,Retired,174.0,115.0,3,4,7,4,43,42.86,1997,0,Nishonoseki
3048,5340,0,Tenpozan Kihachiro,Retired,0.0,0.0,80,74,154,4,0,51.95,1956,5,Unaffilliated
6039,2448,0,Kototanaka Nobumasa,Retired,174.0,80.0,17,17,34,4,47,50.0,1993,1,Nishonoseki
3784,515,0,Yashuyama Tsuyoshi,Retired,187.5,126.5,240,271,511,4,50,46.97,1990,13,Unaffilliated
2011,8165,0,Goryu,Retired,180.0,135.0,137,129,266,4,70,51.5,1969,7,Dewanoumi
8461,11651,0,Tanakajima,Retired,0.0,0.0,18,31,49,4,0,36.73,1963,2,Unaffilliated
3446,12205,0,Kamenomaru Katsunari,Retired,182.0,145.0,37,47,84,4,29,44.05,2015,2,Unaffilliated
2344,5676,0,Yurinishiki Ichiwa#,Retired,178.3,104.0,228,220,448,4,80,50.89,1960,11,Unaffilliated
3288,11932,0,Hamatensei Taiso,Retired,178.0,98.0,99,146,245,4,28,40.41,2011,8,Nishonoseki
5103,843,0,Murata Terunori,Retired,188.0,118.5,42,24,66,4,46,63.64,1998,2,Dewanoumi
8083,11528,0,Wakanofuji,Retired,0.0,0.0,55,50,105,4,0,52.38,1963,3,Unaffilliated
5643,1326,0,Tsunenoyama Katsumasa,Retired,182.0,115.0,346,340,686,4,61,50.44,1980,13,Dewanoumi
2072,8286,0,Seiryu,Retired,173.0,75.0,129,123,252,4,70,51.19,1969,6,Isegahama
2609,8385,0,Hakuryuyama,Retired,179.5,96.0,126,112,238,4,78,52.94,1963,6,Tokisuzake
8058,11237,0,Kako,Retired,0.0,0.0,161,142,303,4,81,53.14,1959,7,Nishonoseki
2426,8494,0,Asahiryu,Retired,185.0,84.0,91,82,173,4,77,52.6,1966,5,Tokisuzake
3525,932,0,Taikan Koji,Retired,180.0,135.0,126,145,271,4,41,46.49,1999,7,Isegahama
4411,6573,0,Masunofuji Osamu,Retired,172.0,104.0,101,95,196,4,37,51.53,2005,5,Nishonoseki
3491,1164,0,Tenyunami Yuichiro,Retired,175.0,112.0,12,16,28,4,39,42.86,2001,1,Dewanoumi
7729,10969,0,Wakanobori,Retired,0.0,0.0,86,74,160,4,0,53.75,1957,4,Unaffilliated
4511,763,0,Anju Koichiro,Retired,180.0,185.6,184,191,375,4,45,49.07,1998,10,Isegahama
6776,7638,0,Tamiya Susumu,Retired,175.0,103.0,7,7,14,4,56,50.0,1984,0,Unaffilliated
3404,12054,0,Musashitaira Jun,Retired,177.0,105.8,53,66,119,4,34,44.54,2013,4,Dewanoumi
3774,1049,0,Wakataizan Hisashi,Retired,183.0,135.6,166,153,319,4,40,52.04,2000,8,Unaffilliated
3565,1129,0,Asatakuya Taro,Retired,175.0,159.0,15,6,21,4,39,71.43,2001,1,Takasago
5996,2517,0,Yoshida Takahiro,Retired,182.0,105.0,8,13,21,4,47,38.1,1993,1,Unaffilliated
7681,10449,0,Kotonoumi,Retired,0.0,0.0,9,22,31,4,0,29.03,1954,4,Unaffilliated
1935,8091,0,Genka,Retired,172.0,120.0,42,42,84,4,64,50.0,1975,2,Unaffilliated
7057,1939,0,Urata,Retired,0.0,0.0,5,2,7,4,0,71.43,1988,1,Isegahama
4126,2818,0,Tokitenku Yoshiaki,Retired,187.0,148.0,548,545,1093,4,45,50.14,2002,14,Tokisuzake
4638,5946,0,Hiryukuni Keita,Retired,176.5,108.5,54,65,119,4,38,45.38,2004,3,Nishonoseki
1900,8227,0,Ide,Retired,181.0,90.0,75,79,154,4,67,48.7,1973,4,Nishonoseki
3544,936,0,Taganomine Hideaki,Retired,194.0,151.0,163,154,317,4,40,51.42,1999,8,Unaffilliated
4501,1243,0,Katayama Shinji,Retired,179.0,136.0,241,239,480,4,45,50.21,2002,7,Nishonoseki
3433,12368,0,Aizufuji Kazuki,Retired,169.0,109.0,6,6,12,4,26,50.0,2017,0,Isegahama
8048,8796,0,Marunoyama,Retired,0.0,0.0,5,9,14,4,75,35.71,1966,0,Isegahama
4473,2825,0,Dewahikari Tsutomu,Retired,179.0,119.7,137,129,266,4,39,51.5,2002,7,Dewanoumi
8382,11458,0,Azumaumi,Retired,0.0,0.0,73,81,154,4,81,47.4,1961,4,Dewanoumi
1554,3905,0,Hiodoshi Rikiya,Retired,179.0,120.0,13,36,49,4,102,26.53,1941,17,Unaffilliated
4605,6629,0,Atsumi Daisuke,Retired,167.0,82.0,13,22,35,4,33,37.14,2006,3,Unaffilliated
8545,11039,0,Kiyoeryu,Retired,0.0,0.0,18,31,49,4,0,36.73,1962,1,Unaffilliated
2512,8461,0,Hogonada#,Retired,174.0,75.0,68,72,140,4,76,48.57,1965,4,Isegahama
5206,838,0,Fukushima Kiyotaka,Retired,179.0,72.5,10,53,63,4,43,15.87,1997,2,Nishonoseki
847,5017,0,Kinko Masataka#,Retired,184.0,91.0,164,172,336,4,69,48.81,1973,8,Unaffilliated
4269,2865,0,Azumahana Yuichi,Retired,177.0,113.5,145,255,400,4,37,36.25,2003,10,Nishonoseki
6724,7683,0,Tsuchimoto,Retired,0.0,0.0,8,6,14,4,0,57.14,1985,0,Nishonoseki
8066,11540,0,Teranishi,Retired,0.0,0.0,65,54,119,4,0,54.62,1963,3,Unaffilliated
4779,2841,0,Kurojishi Takayuki,Retired,188.0,113.0,14,21,35,4,40,40.0,2003,1,Takasago
7140,7800,0,Matsui,Retired,0.0,0.0,6,2,8,4,0,75.0,1984,1,Isegahama
6127,2366,0,Aoki Jingo,Retired,183.0,95.0,11,10,21,4,51,52.38,1992,1,Takasago
7180,1712,0,Hirasawa,Retired,0.0,0.0,7,7,14,4,61,50.0,1982,0,Takasago
911,7411,0,Kaguyama Osamu#,Retired,182.3,104.0,274,282,556,4,67,49.28,1971,14,Dewanoumi
3175,6654,0,Masunoyama Tomoharu,Retired,178.0,180.0,374,312,686,4,34,54.52,2006,15,Nishonoseki
1796,8132,0,Wakatochigi,Retired,170.0,75.0,60,87,147,4,66,40.82,1974,4,Dewanoumi
7135,1881,0,Tamahiryu,Retired,0.0,0.0,4,3,7,4,0,57.14,1988,1,Nishonoseki
6280,1722,0,Tenyuyama,Retired,173.0,111.0,166,198,364,4,58,45.6,1981,9,Unaffilliated
3498,633,0,Hayakaze Ryosuke,Retired,182.0,115.9,294,368,662,4,49,44.41,1991,16,Unaffilliated
6109,2472,0,Sekinokoma Shuji,Retired,173.0,85.0,2,5,7,4,47,28.57,1993,0,Nishonoseki
6719,7363,0,Kiyosekuni,Retired,0.0,0.0,19,23,42,4,0,45.24,1986,1,Isegahama
9,11985,3376,Daieisho,Komusubi,182.0,165.0,547,449,996,1,31,54.92,2012,12,Tokisuzake
1963,8317,0,Yoshidayama,Retired,178.0,99.0,7,7,14,4,67,50.0,1974,1,Isegahama
1074,5200,0,Sakuma Yoshiaki#,Retired,0.0,0.0,10,4,14,4,0,71.43,1980,1,Unaffilliated
308,12490,3881,Kojikara,Sandanme,183.0,145.0,116,99,215,3,22,53.95,2018,6,Nishonoseki
116,11741,3163,Tochinobori,Makushita,181.5,123.7,319,306,625,3,31,51.04,2009,15,Dewanoumi
7685,10861,0,Satonishiki,Retired,0.0,0.0,3,9,12,4,0,25.0,1956,2,Unaffilliated
1123,7437,0,Kotokuroshio Kazunori,Retired,175.0,105.0,188,204,392,4,64,47.96,1975,9,Nishonoseki
1476,1390,0,Kondo Masakuni,Retired,182.0,129.0,290,256,546,4,59,53.11,1980,13,Unaffilliated
3582,605,0,Kabutoo Ryuichi,Retired,175.7,84.0,167,199,366,4,46,45.63,1993,9,Unaffilliated
435,12298,3689,Hokutoyoshi,Jonidan,178.0,145.0,164,174,338,3,27,48.52,2016,8,Takasago
1953,4054,0,Tochifuji Katsutake,Retired,186.0,141.0,461,434,895,4,78,51.51,1961,13,Dewanoumi
3961,579,0,Tamahoriki Akira,Retired,188.5,152.0,174,225,399,4,46,43.61,1994,9,Nishonoseki
4743,2878,0,Fukunoryu Keisuke,Retired,174.0,98.0,6,8,14,4,37,42.86,2003,0,Nishonoseki
3854,842,0,Miyabiyama Tetsushi,Retired,188.0,175.5,654,582,1236,4,47,52.91,1998,15,Dewanoumi
4793,2829,0,Kagamifuji Ayumu,Retired,178.0,132.0,3,5,8,4,37,37.5,2002,1,Unaffilliated
7143,7804,0,Yasuhara,Retired,0.0,0.0,2,7,9,4,0,22.22,1984,1,Unaffilliated
8007,11414,0,Ariki,Retired,0.0,0.0,120,104,224,4,78,53.57,1961,5,Tokisuzake
2056,5861,0,Kanamineyama# Riki#,Retired,175.0,110.0,115,122,237,4,69,48.52,1969,7,Isegahama
4543,6478,0,Iwanaga Kazuma,Retired,175.0,83.5,31,95,126,4,35,24.6,2005,3,Unaffilliated
4253,6760,0,Sadanohama Keishi,Retired,185.0,150.5,137,127,264,4,36,51.89,2006,9,Dewanoumi
8224,11230,0,Chikarayama,Retired,0.0,0.0,88,86,174,4,84,50.57,1959,4,Unaffilliated
3648,1031,0,Ryuo Noboru,Retired,176.5,146.5,340,322,662,4,41,51.36,2000,13,Isegahama
1503,5132,0,Maenofuji Yoshiyuki#,Retired,175.0,120.0,172,164,336,4,62,51.19,1978,8,Nishonoseki
4530,5987,0,Shoryu Ryuichi,Retired,180.0,129.0,94,81,175,4,36,53.71,2004,4,Takasago
2828,8707,0,Sugiryu,Retired,174.0,79.0,84,77,161,4,82,52.17,1963,4,Dewanoumi
2812,8608,0,Shinogi,Retired,0.0,0.0,86,82,168,4,77,51.19,1963,5,Nishonoseki
7595,5311,0,Taiheinada Kozo#,Retired,0.0,0.0,16,16,32,4,0,50.0,1956,2,Takasago
3765,1194,0,Hosono Toshiyuki,Retired,0.0,0.0,7,5,12,4,42,58.33,2001,1,Isegahama
6116,2326,0,Ayanofuji Takeshi,Retired,175.0,97.0,12,16,28,4,47,42.86,1992,1,Dewanoumi
3400,12339,0,Nakaoumi Makoto,Retired,175.0,106.0,3,4,7,4,26,42.86,2016,0,Dewanoumi
3037,5564,0,Seigozan# Masao#,Retired,0.0,0.0,85,65,150,4,0,56.67,1958,4,Tokisuzake
8052,8797,0,Uminoumi,Retired,174.0,77.0,4,8,12,4,73,33.33,1966,0,Unaffilliated
3379,1415,0,Tamashinriki Tatsuo,Retired,188.0,142.0,225,364,589,4,38,38.2,2002,15,Nishonoseki
4976,398,0,Chiyokanzan Tatsuya,Retired,180.0,143.0,135,117,252,4,49,53.57,1994,6,Takasago
6703,7224,0,Okada,Retired,0.0,0.0,22,48,70,4,0,31.43,1986,2,Unaffilliated
419,800,1835,Hienriki,Jonidan,179.0,121.0,531,557,1088,3,41,48.81,1998,26,Nishonoseki
7362,4192,0,Tochinomori,Retired,167.0,79.0,32,39,71,4,92,45.07,1950,9,Dewanoumi
2419,8964,0,Shinryu#,Retired,171.0,75.0,5,9,14,4,68,35.71,1970,1,Tokisuzake
7577,10372,0,Kikuryu#,Retired,0.0,0.0,33,47,80,4,0,41.25,1953,6,Unaffilliated
4361,2834,0,Futeno Izumi,Retired,180.5,155.0,326,347,673,4,44,48.44,2003,8,Dewanoumi
6500,6738,0,Amanotatsu,Retired,183.0,126.0,57,53,110,4,54,51.82,1985,3,Nishonoseki
16,6596,2892,Nishikigi,Maegashira,186.0,183.0,595,599,1194,2,30,49.83,2006,18,Tokisuzake
824,1470,0,Tenkoyama,Retired,174.2,136.0,269,257,526,4,63,51.14,1977,12,Unaffilliated
2003,5914,0,Hirayama,Retired,177.0,80.0,99,104,203,4,69,48.77,1970,5,Dewanoumi
6803,5045,0,Kyokunishiki Hideaki,Retired,170.0,90.0,45,67,112,4,59,40.18,1981,3,Isegahama
2105,5621,0,Omine#,Retired,174.0,101.0,163,159,322,4,74,50.62,1966,8,Isegahama
4839,5080,0,Kotonojo Kiyoshi#,Retired,176.9,118.0,137,122,259,4,62,52.9,1980,6,Nishonoseki
6771,5047,0,Asahitaka Toshihiko#,Retired,174.5,106.0,81,73,154,4,58,52.6,1981,4,Isegahama
5945,2576,0,Kotoishida Masanori,Retired,187.5,120.0,6,8,14,4,46,42.86,1994,2,Nishonoseki
8056,8798,0,Ito,Retired,175.0,78.0,2,5,7,4,74,28.57,1966,0,Tokisuzake
6382,1785,0,Hiryudake,Retired,179.0,116.0,53,62,115,4,54,46.09,1986,3,Unaffilliated
6873,2043,0,Yamada,Retired,0.0,0.0,6,11,17,4,58,35.29,1982,0,Isegahama
3998,683,0,Yamatozakura Seiko,Retired,170.0,151.0,176,202,378,4,45,46.56,1995,9,Unaffilliated
5662,2331,0,Kotohigashiyama Tomohiko,Retired,191.0,100.0,32,109,141,4,48,22.7,1992,4,Nishonoseki
1391,3894,0,Ouchiyama Heikichi,Retired,202.0,152.0,39,62,101,4,98,38.61,1944,15,Tokisuzake
5234,745,0,Akafuji Yutaka,Retired,175.8,75.0,21,28,49,4,45,42.86,1997,2,Isegahama
6526,1812,0,Naniwafuji,Retired,179.0,77.0,12,9,21,4,52,57.14,1988,1,Tokisuzake
5147,841,0,Kotosato Noriyuki,Retired,186.0,135.0,3,4,7,4,42,42.86,1998,0,Nishonoseki
903,4325,0,Kiyomidake Futoshi,Retired,182.0,125.0,186,159,345,4,63,53.91,1978,8,Isegahama
3,12796,4187,Hakuoho,Juryo,181.0,160.0,72,28,100,2,21,72.0,2023,1,Isegahama
2276,8479,0,Amanoyumi,Retired,180.0,120.0,148,160,308,4,75,48.05,1964,8,Dewanoumi
1376,3929,0,Daitenryu Mitsunori,Retired,181.0,102.0,153,199,352,4,96,43.47,1948,14,Nishonoseki
1119,1489,0,Maenoarashi,Retired,188.5,113.0,232,214,446,4,63,52.02,1978,11,Nishonoseki
5150,807,0,Kitagawa Nobuyuki,Retired,177.0,89.0,3,4,7,4,42,42.86,1998,1,Dewanoumi
4917,1086,0,Sato Takahiro,Retired,177.0,115.0,0,25,25,4,39,0.0,2000,1,Nishonoseki
141,12155,3546,Kitadaichi,Makushita,170.0,127.0,225,202,427,3,26,52.69,2014,10,Dewanoumi
7190,1855,0,Hashimoto,Retired,174.0,112.0,5,7,12,4,59,41.67,1982,0,Dewanoumi
532,12629,4020,Kinseiryu,Retired,177.0,99.0,48,78,126,4,23,38.1,2020,3,Nishonoseki
3834,63,0,Otsukasa Nobuhide,Retired,175.0,150.5,616,660,1276,4,53,48.28,1993,16,Unaffilliated
3472,1203,0,Fukunaga Koei,Retired,0.0,0.0,1,21,22,4,39,4.55,2001,1,Unaffilliated
2753,4226,0,Akashiumi Hideaki,Retired,176.0,84.0,198,180,378,4,84,52.38,1956,11,Dewanoumi
6846,7535,0,Tsunenobori,Retired,175.0,82.0,39,46,85,4,59,45.88,1981,3,Nishonoseki
350,11993,3383,Tsugaruumi,Jonidan,174.0,84.2,237,205,442,3,28,53.62,2012,12,Dewanoumi
2018,5188,0,Imai Shogo,Retired,191.0,104.0,108,107,215,4,73,50.23,1971,5,Dewanoumi
4508,5997,0,Fujiazuma Masayuki,Retired,179.0,99.6,66,76,142,4,36,46.48,2004,5,Dewanoumi
1636,8012,0,Kototora,Retired,178.0,114.0,5,5,10,4,63,50.0,1978,0,Nishonoseki
8406,11448,0,Matsunohana,Retired,0.0,0.0,4,3,7,4,0,57.14,1961,1,Unaffilliated
1970,8302,0,Taisen,Retired,171.0,75.0,12,16,28,4,66,42.86,1974,2,Nishonoseki
115,12319,3710,Kotoyusho,Makushita,181.0,132.0,185,172,357,3,30,51.82,2016,8,Nishonoseki
6032,2535,0,Komayutaka Kazuya,Retired,179.0,100.0,8,13,21,4,48,38.1,1994,0,Nishonoseki
1792,8264,0,Yariryuu Kazuhiro#,Retired,181.0,75.0,28,25,53,4,66,52.83,1974,3,Unaffilliated
6476,6724,0,Masutani,Retired,185.0,112.0,145,134,279,4,59,51.97,1981,7,Dewanoumi
28,12226,3616,Ura,Maegashira,175.0,142.0,338,224,562,2,33,60.14,2015,9,Dewanoumi
6770,5004,0,Wakamusashi Masahiro#,Retired,175.0,90.0,75,72,147,4,59,51.02,1981,4,Dewanoumi
7468,10537,0,Mitsubayama,Retired,0.0,0.0,47,57,104,4,0,45.19,1954,6,Unaffilliated
8123,10497,0,Yashiro,Retired,0.0,0.0,137,132,269,4,82,50.93,1959,7,Nishonoseki
2226,8879,0,Takahashi,Retired,175.0,75.5,47,58,105,4,75,44.76,1969,3,Unaffilliated
2846,4254,0,Tenchiyama Hitoshi,Retired,173.0,105.0,200,174,374,4,83,53.48,1958,9,Dewanoumi
2090,8206,0,Hakuho,Retired,180.0,90.0,56,51,107,4,68,52.34,1972,3,Unaffilliated
2162,8433,0,Daigo,Retired,180.0,90.0,209,204,413,4,79,50.61,1964,10,Unaffilliated
1659,7940,0,Takeura,Retired,174.0,72.0,0,2,2,4,60,0.0,1979,0,Nishonoseki
2112,5192,0,Naniwaumi,Retired,178.0,87.0,24,34,58,4,67,41.38,1971,3,Nishonoseki
2760,5783,0,Wakakuma Yoshio#,Retired,175.0,90.5,207,206,413,4,95,50.12,1955,13,Unaffilliated
6653,7332,0,Mutsuryu,Retired,179.0,98.0,43,50,93,4,56,46.24,1984,3,Isegahama
1633,7966,0,Shachihikari Masaru#,Retired,177.0,104.0,127,139,266,4,68,47.74,1972,7,Isegahama
5620,1443,0,Nijinoumi Osamu#,Retired,173.8,132.0,275,254,529,4,57,51.98,1982,13,Tokisuzake
6339,1802,0,Ozo,Retired,175.0,140.4,66,81,147,4,54,44.9,1986,3,Takasago
1455,6075,0,Wakatsuyoshi Chikayoshi#,Retired,185.0,110.0,116,108,224,4,66,51.79,1974,6,Nishonoseki
146,7156,0,Hokaho,Retired,184.0,152.0,360,321,681,4,35,52.86,2007,17,Isegahama
5017,942,0,Kotokobayashi Yuichi,Retired,175.0,139.0,10,18,28,4,41,35.71,1999,1,Nishonoseki
4259,9071,0,Hokutoyo Makoto,Retired,179.0,121.0,87,92,179,4,33,48.6,2008,5,Takasago
7089,7341,0,Teraguchi,Retired,0.0,0.0,3,4,7,4,0,42.86,1986,1,Unaffilliated
6533,7689,0,Tochiyadake,Retired,185.0,110.0,8,13,21,4,55,38.1,1985,1,Dewanoumi
5848,1707,0,Fujinoumi Yasuyuki#,Retired,183.0,122.0,142,136,278,4,55,51.08,1986,7,Nishonoseki
1362,3882,0,Kiryugawa Mitsuo,Retired,177.0,73.0,106,134,240,4,101,44.17,1939,22,Tokisuzake
1215,4130,0,Hachiya Toshiyuki,Retired,180.0,108.0,638,625,1263,4,74,50.51,1968,19,Dewanoumi
3560,944,0,Minanosato Yasuyuki,Retired,175.5,133.7,300,302,602,4,41,49.83,1999,14,Takasago
982,4314,0,Ayanoumi,Retired,177.0,107.0,177,142,319,4,69,55.49,1973,8,Unaffilliated
6206,2208,0,Yoshikura Ryuji,Retired,180.0,105.0,8,13,21,4,49,38.1,1991,1,Nishonoseki
5931,2645,0,Onishi Hiroshi,Retired,189.0,81.0,3,4,7,4,45,42.86,1995,0,Takasago
6747,7633,0,Nikaido Tsunenori,Retired,184.0,116.0,7,8,15,4,56,46.67,1984,1,Nishonoseki
2922,4246,0,Kainishiki Gozo,Retired,183.0,104.0,182,173,355,4,86,51.27,1954,12,Tokisuzake
8470,11674,0,Dewazakura,Retired,0.0,0.0,10,4,14,4,0,71.43,1964,1,Unaffilliated
6255,2129,0,Tochinoryu,Retired,190.0,144.4,10,18,28,4,55,35.71,1988,3,Dewanoumi
8429,11486,0,Nishikigata,Retired,0.0,0.0,44,54,98,4,80,44.9,1961,3,Tokisuzake
5480,2069,0,Chiyonobori Yutaka,Retired,177.1,120.3,91,79,170,4,50,53.53,1990,4,Takasago
3222,6572,0,Gagamaru Masaru,Retired,185.0,198.7,516,538,1054,4,37,48.96,2005,15,Dewanoumi
1300,4300,0,Kototateyama Kaneshige,Retired,186.5,115.0,322,317,639,4,72,50.39,1967,14,Nishonoseki
8778,11139,0,Atsuzawa,Retired,0.0,0.0,5,3,8,4,0,62.5,1958,1,Unaffilliated
6287,2188,0,Wakayamada Hitoshi,Retired,178.0,108.0,0,1,1,4,50,0.0,1991,0,Unaffilliated
7746,10899,0,Hasegawa,Retired,0.0,0.0,32,31,63,4,0,50.79,1957,2,Unaffilliated
7727,10938,0,Kitamiyuki#,Retired,0.0,0.0,35,45,80,4,0,43.75,1957,2,Unaffilliated
35,2879,2565,Sadanoumi,Maegashira,182.0,144.0,711,717,1428,2,34,49.79,2003,21,Dewanoumi
5438,1395,0,Daitengo Masanobu,Retired,184.0,122.0,320,303,623,4,57,51.36,1982,15,Unaffilliated
8286,11354,0,Toyonishiki,Retired,0.0,0.0,68,52,120,4,85,56.67,1960,3,Tokisuzake
7592,10745,0,Masunoumi,Retired,0.0,0.0,49,63,112,4,0,43.75,1956,4,Unaffilliated
5202,48,0,Oginohana Akikazu,Retired,189.0,132.0,540,491,1031,4,57,52.38,1983,15,Dewanoumi
8520,11678,0,Nakatayama,Retired,0.0,0.0,11,10,21,4,0,52.38,1964,0,Unaffilliated
1821,5868,0,Choshinada Yoshihiro,Retired,170.0,103.0,30,45,75,4,64,40.0,1976,2,Tokisuzake
1257,7436,0,Surugaiwa Hirohisa#,Retired,187.0,103.0,78,62,140,4,63,55.71,1980,4,Nishonoseki
7065,6664,0,Nonaka,Retired,173.0,98.0,3,4,7,4,52,42.86,1988,0,Unaffilliated
997,4123,0,Kagetora Kazuhiko,Retired,182.0,116.0,351,312,663,4,70,52.94,1968,13,Takasago
3907,94,0,Kimenryu Masaki,Retired,189.5,144.5,534,519,1053,4,55,50.71,1985,25,Takasago
165,12416,3807,Kamito,Makushita,176.0,128.0,164,136,300,3,29,54.67,2017,7,Dewanoumi
5993,2342,0,Komatsubara Satoshi,Retired,182.0,157.0,64,62,126,4,48,50.79,1992,3,Nishonoseki
3833,9,0,Akinoshima Katsumi,Retired,176.0,133.0,822,757,1579,4,57,52.06,1982,21,Dewanoumi
5933,2498,0,Yuka Shinji,Retired,171.0,109.0,37,47,84,4,47,44.05,1993,2,Unaffilliated
2258,5385,0,Kanai,Retired,0.0,0.0,9,12,21,4,68,42.86,1971,1,Tokisuzake
4675,1278,0,Miyakomusashi Masakazu,Retired,189.5,101.0,76,85,161,4,38,47.2,2002,4,Dewanoumi
6646,7685,0,Yoshinokawa,Retired,178.5,120.0,11,17,28,4,57,39.29,1985,1,Unaffilliated
2930,8604,0,Kitaarashi,Retired,180.0,76.0,21,35,56,4,76,37.5,1966,2,Nishonoseki
7382,10391,0,Hanaikari,Retired,0.0,0.0,68,90,158,4,0,43.04,1953,8,Unaffilliated
819,7447,0,Tochinomine Toshihiro#,Retired,180.0,104.0,135,159,294,4,63,45.92,1977,7,Dewanoumi
237,12716,4107,Raiho,Jonidan,172.0,90.0,58,40,98,3,27,59.18,2021,3,Isegahama
573,9109,3113,Motokiyama,Jonidan,172.0,108.2,300,345,645,3,33,46.51,2008,16,Dewanoumi
2673,4264,0,Higashi# Nichiro,Retired,181.0,113.0,277,227,504,4,84,54.96,1958,12,Nishonoseki
4404,6769,0,Yamamotoyama Ryuta,Retired,190.0,251.5,131,107,238,4,40,55.04,2007,4,Dewanoumi
1725,8078,0,Kotosatsuma,Retired,178.0,115.0,38,39,77,4,64,49.35,1976,2,Nishonoseki
7523,10182,0,Kitanoiwa,Retired,0.0,0.0,52,52,104,4,0,50.0,1955,5,Unaffilliated
7788,11001,0,Sakai,Retired,0.0,0.0,22,34,56,4,0,39.29,1957,2,Unaffilliated
798,6761,0,Tamakaze Katsuya#,Retired,183.2,116.0,146,134,280,4,63,52.14,1978,8,Nishonoseki
8385,11465,0,Sadamisaki,Retired,0.0,0.0,58,61,119,4,80,48.74,1961,3,Takasago
2641,8466,0,Genkai,Retired,173.0,78.0,98,98,196,4,76,50.0,1964,5,Dewanoumi
3198,12508,0,Oju Tatsuki,Retired,169.0,90.0,27,44,71,4,28,38.03,2018,2,Nishonoseki
3898,369,0,Kanko Rikio,Retired,182.0,152.5,330,342,672,4,48,49.11,1992,16,Unaffilliated
1291,6778,0,Dewaaoi Nobutaka#,Retired,174.5,109.5,193,188,381,4,65,50.66,1975,9,Dewanoumi
170,12610,4001,Fukai,Makushita,181.0,134.0,100,81,181,3,27,55.25,2020,4,Takasago
7958,8860,0,Mitonishiki,Retired,0.0,0.0,6,11,17,4,0,35.29,1968,1,Unaffilliated
1346,3983,0,Kiyonomori Masao,Retired,183.0,92.0,407,417,824,4,89,49.39,1953,14,Isegahama
6180,2278,0,Kyokujishi Masaru,Retired,181.0,84.0,10,4,14,4,50,71.43,1992,0,Isegahama
7923,8945,0,Fukuoka,Retired,0.0,0.0,6,8,14,4,0,42.86,1970,0,Unaffilliated
448,12563,3954,Kyokutaizan,Jonidan,172.0,110.0,82,107,189,3,24,43.39,2019,5,Isegahama
5833,2306,0,Gaizan Takaki,Retired,176.0,125.5,69,85,154,4,48,44.81,1992,4,Unaffilliated
5525,1817,0,Wakahibiki,Retired,175.5,122.0,68,72,140,4,53,48.57,1987,4,Nishonoseki
2482,8648,0,Oi,Retired,190.0,75.0,15,24,39,4,74,38.46,1967,2,Nishonoseki
5370,1286,0,Kenko Satoshi,Retired,191.0,140.0,411,410,821,4,57,50.06,1984,14,Nishonoseki
3711,339,0,Hayasegawa Shuichi,Retired,178.0,146.0,327,323,650,4,48,50.31,1995,15,Unaffilliated
5907,1580,0,Sadanoryu Kazuo#,Retired,182.0,96.5,219,229,448,4,58,48.88,1982,10,Dewanoumi
4236,11967,0,Setonishiki Kenichi,Retired,170.0,115.5,40,43,83,4,30,48.19,2011,2,Takasago
4963,427,0,Ryushoyama Katsuaki,Retired,180.0,97.0,197,216,413,4,50,47.7,1990,10,Unaffilliated
8344,11154,0,Azumahana,Retired,0.0,0.0,63,65,128,4,83,49.22,1958,4,Takasago
6034,2210,0,Daiyuzan Tomo,Retired,177.0,100.0,53,72,125,4,49,42.4,1991,3,Unaffilliated
1846,8105,0,Asahikari,Retired,174.0,117.0,104,141,245,4,67,42.45,1971,6,Dewanoumi
2991,5828,0,Taninohana Saneyuki#,Retired,0.0,0.0,90,88,178,4,82,50.56,1962,4,Tokisuzake
2139,8410,0,Kuninishiki,Retired,178.0,82.5,201,187,388,4,74,51.8,1965,9,Isegahama
7704,10882,0,Aibayama,Retired,0.0,0.0,71,69,140,4,0,50.71,1956,5,Unaffilliated
8578,11579,0,Futagoiwa,Retired,0.0,0.0,4,3,7,4,0,57.14,1962,1,Unaffilliated
3357,12229,0,Takada Hikaru,Retired,174.0,109.0,50,55,105,4,24,47.62,2015,3,Dewanoumi
6708,7327,0,Haramusashi,Retired,0.0,0.0,11,10,21,4,0,52.38,1986,1,Nishonoseki
747,7721,0,Tominonada Masami#,Retired,171.0,75.0,78,111,189,4,64,41.27,1976,5,Isegahama
864,5120,0,Amamiryu,Retired,180.0,106.0,209,188,397,4,62,52.64,1978,9,Takasago
8046,11706,0,Fujinokuni,Retired,0.0,0.0,36,41,77,4,0,46.75,1964,2,Unaffilliated
4424,6925,0,Chiyoryusei Daisuke,Retired,184.5,84.5,39,38,77,4,34,50.65,2008,2,Takasago
2701,8625,0,Miyaguchi,Retired,178.5,78.0,24,18,42,4,76,57.14,1966,2,Dewanoumi
2793,8579,0,Wakakiyoe,Retired,0.0,0.0,50,74,124,4,76,40.32,1964,4,Unaffilliated
5138,224,0,Fujitora Shintaro,Retired,179.0,122.5,220,221,441,4,52,49.89,1988,11,Nishonoseki
3102,11844,0,Ayakaze Shota,Retired,181.0,95.4,187,204,391,4,29,47.83,2010,11,Unaffilliated
3692,336,0,Yoshikiyama Ryoma,Retired,188.0,150.5,242,214,456,4,47,53.07,1993,12,Unaffilliated
